method,basis,charge,pseudopotential,system,totalenergy,totalenergy-stocherr,totalenergy-syserr,SHCIref,SHCIreferr,HFref,Number-of-determinants,beta,truncation-weight,trial-wavefunction,ncas,ncore,note
iFCIQMC,vqz,0,trail,Ti,-57.983518,1.2e-05,0.0,-57.983000000000004,2.24e-06,-57.52332478221496,,,,,,,
iFCIQMC,vqz,1,trail,Ti,-57.732624,8.46e-06,0.0,-57.73256,7.33e-07,-57.319727268097715,,,,,,,
iFCIQMC,vtz,0,trail,Sc,-46.451289,4.88e-05,0.0,-46.4523,8.800000000000002e-08,-46.05746799644578,,,,,,,
iFCIQMC,vtz,1,trail,Cu,-197.163711,0.000235,0.0,-197.16304,6.5e-07,-196.32520712735686,,,,,,,
iFCIQMC,vtz,1,trail,Ti,-57.703594,3.2899999999999987e-05,0.0,-57.70424000000001,5.7e-08,-57.318310870851406,,,,,,,
iFCIQMC,vtz,1,trail,Sc,-46.211062,2.93e-05,0.0,-46.21149000000001,0.0,-45.85935928101564,,,,,,,
iFCIQMC,vtz,0,trail,Ti,-57.953019,0.00011,0.0,-57.95463,3.67e-07,-57.522468837232104,,,,,,,
iFCIQMC,vtz,0,trail,Cu,-197.445155,0.000365,0.0,-197.44464,4.59e-07,-196.56611793957046,,,,,,,
iFCIQMC,vtz,0,trail,Fe,-123.656168,0.000123,0.0,-123.6572,5.71e-07,-123.03857246947872,,,,,,,
iFCIQMC,vtz,0,trail,Cr,-86.720895,7.11e-05,0.0,-86.72091999999998,4.48e-07,-86.21884242573502,,,,,,,
iFCIQMC,vtz,1,trail,Mn,-103.792007,7.03e-05,0.0,-103.79214,1.99e-07,-103.29880070636771,,,,,,,
iFCIQMC,vtz,0,trail,V,-71.167684,4.2100000000000014e-05,0.0,-71.16898,1.017e-06,-70.69687058820543,,,,,,,
iFCIQMC,vqz,0,trail,V,-71.20450699999998,1.52e-05,0.0,-71.20578,1e-05,-70.69711953301085,,,,,,,
iFCIQMC,vqz,0,trail,Fe,-123.71534,1.6800000000000002e-05,0.0,-123.71675,1.63e-05,-123.03893433543683,,,,,,,
iFCIQMC,vqz,1,trail,Fe,-123.426509,8.5e-06,0.0,-123.42709,3.122e-06,-122.80506201856676,,,,,,,
iFCIQMC,vqz,1,trail,Sc,-46.232722,3.91e-06,0.0,-46.23311,9.94e-07,-45.859964744612796,,,,,,,
iFCIQMC,vqz,0,trail,Mn,-104.114045,1.63e-05,0.0,-104.11501,3.37e-06,-103.51774137665831,,,,,,,
iFCIQMC,vqz,1,trail,Mn,-103.842296,7.68e-06,0.0,-103.84272,2.375e-06,-103.29943473113407,,,,,,,
iFCIQMC,vqz,0,trail,Cr,-86.76763100000002,2.1e-05,0.0,-86.76760999999998,0.0,-86.21909581115591,,,,,,,
iFCIQMC,vqz,1,trail,Cr,-86.518293,1.1e-05,0.0,-86.51867,1.764e-06,-85.99861621753384,,,,,,,
iFCIQMC,vqz,0,trail,Cu,-197.535026,6.56e-05,0.0,-197.53642,1.98e-05,-196.5663491464669,,,,,,,
iFCIQMC,vqz,1,trail,Cu,-197.252789,5.5399999999999985e-05,0.0,-197.25343,3.012e-06,-196.32534219464927,,,,,,,
iFCIQMC,vqz,1,trail,V,-70.957084,8.58e-06,0.0,-70.95759,8.42e-07,-70.47878254097698,,,,,,,
iFCIQMC,vtz,1,trail,Cr,-86.472678,5.62e-05,0.0,-86.47298,2.01e-07,-85.99858355154308,,,,,,,
iFCIQMC,vtz,0,trail,Mn,-104.062857,0.00014099999999999998,0.0,-104.06366,9.9e-07,-103.51751723050371,,,,,,,
iFCIQMC,vtz,1,trail,Fe,-123.368196,6.2e-05,0.0,-123.36857,5.41e-07,-122.80424852863449,,,,,,,
iFCIQMC,vdz,0,trail,O,-15.781249,7.55e-07,0.0,-15.78125,0.0,-15.650898615762124,,,,,,,
iFCIQMC,vdz,1,trail,O,-15.300667,7.2400000000000015e-09,0.0,-15.300670000000002,0.0,-15.209469738930444,,,,,,,
iFCIQMC,vtz,0,trail,O,-15.827007,5.529999999999999e-07,0.0,-15.82702,0.0,-15.65178729066239,,,,,,,
iFCIQMC,vtz,1,trail,O,-15.333584,4.13e-08,0.0,-15.33358,0.0,-15.210120374674373,,,,,,,
iFCIQMC,vqz,0,trail,O,-15.839077,1.29e-06,0.0,-15.83909,5.31e-06,-15.651914835093455,,,,,,,
iFCIQMC,vqz,1,trail,O,-15.342101,1.02e-07,0.0,-15.3421,0.0,-15.210758359146777,,,,,,,
iFCIQMC,vdz,0,trail,Cr,-86.611972,3.07e-05,0.0,-86.61203,1.24e-07,-86.21795636713652,,,,,,,
iFCIQMC,vdz,1,trail,Cr,-86.372452,2.77e-05,0.0,-86.37241,4.6e-08,-85.99840800159254,,,,,,,
iFCIQMC,vdz,0,trail,Cu,-197.237561,0.000118,0.0,-197.2369,1.152e-06,-196.56440183256336,,,,,,,
iFCIQMC,vdz,1,trail,Cu,-196.967255,5.44e-05,0.0,-196.96723,1.474e-06,-196.32402730647453,,,,,,,
iFCIQMC,vdz,0,trail,Ti,-57.882215,6.659999999999999e-05,0.0,-57.88305,2.26e-07,-57.52051227493378,,,,,,,
iFCIQMC,vdz,1,trail,Ti,-57.63371400000001,2.3e-05,0.0,-57.63401999999999,1.1e-08,-57.31379021206569,,,,,,,
iFCIQMC,vdz,0,trail,Mn,-103.942084,4.45e-05,0.0,-103.94226,4.56e-07,-103.51554736964935,,,,,,,
iFCIQMC,vdz,1,trail,Mn,-103.673368,3.68e-05,0.0,-103.67336,4.2e-08,-103.29335920887651,,,,,,,
iFCIQMC,vdz,0,trail,Fe,-123.517919,5.6600000000000014e-05,0.0,-123.51812,6.459999999999999e-07,-123.03606101031244,,,,,,,
iFCIQMC,vdz,1,trail,Fe,-123.233421,1.53e-06,0.0,-123.23354,1.2e-07,-122.79860715251272,,,,,,,
iFCIQMC,vdz,0,trail,V,-71.077005,4.18e-05,0.0,-71.07767,3.2600000000000003e-07,-70.69525960473436,,,,,,,
iFCIQMC,vdz,1,trail,V,-70.828236,4.62e-06,0.0,-70.8284,3.2e-08,-70.47804713713508,,,,,,,
iFCIQMC,vdz,0,trail,Sc,-46.396616,2.13e-06,0.0,-46.39685,5.4e-08,-46.056720086471316,,,,,,,
iFCIQMC,vdz,1,trail,Sc,-46.15671,1.14e-06,0.0,-46.15683,0.0,-45.85651158235275,,,,,,,
iFCIQMC,vtz,1,trail,V,-70.919164,6.22e-05,0.0,-70.91955,1.62e-07,-70.47870620861032,,,,,,,
iFCIQMC,vdz,0,trail,ScO,-62.41931700000001,1.74e-05,0.0,-62.42004,9.92e-06,-61.829342751826275,,,,,,,
iFCIQMC,vqz,0,trail,Sc,-46.473197,5.55e-06,0.0,-46.474,1.07e-06,-46.057726629346845,,,,,,,
